Pneu Scooter Data Log: 8/25/2012 6:39:03 PM
Time [s], DC Voltage [V], DC Current [A], Phase A Current [A], Phase B Current [A], Phase C Current [A], Sensor State [ABC], Flux State [ABC], Sensor Speed [rpm], Flux Speed [rpm], Accel Command [%], Brake Command [%], PWM Magnitude [%], PWM Phase [deg], Q-Axis Current [A], D-Axis Current [A], Sensor V-Index [16-bit], Flux V-Index [16-bit], Fault State, Debug Integer
190.68, 15.14, 0.00, -2.11, -1.77, 3.88, 3, 2, 0, 2849, 2860, 0.0, 41.6, 1.4, 4.00, -0.33, 0, 57516, 0, -888
190.70, 15.20, 0.00, -4.36, 2.35, 2.01, 3, 3, 0, 2849, 2886, 0.0, 41.6, 1.4, 3.87, -0.18, 0, 46593, 0, 182
190.71, 15.20, 0.00, -2.39, 4.76, -2.37, 3, 1, 0, 2869, 2942, 0.0, 43.1, 1.4, 4.52, 0.13, 0, 37135, 0, 1093
190.74, 15.15, 0.00, -1.11, 4.16, -3.06, 3, 1, 0, 2933, 2963, 0.0, 43.9, 1.4, 4.63, 0.28, 0, 34482, 0, 1226
190.76, 15.19, 0.00, -2.75, 4.82, -2.07, 3, 1, 0, 2933, 2991, 0.0, 43.5, 1.4, 4.24, 0.04, 0, 37352, 0, 1088
190.78, 15.25, 0.00, -2.15, 3.36, -1.21, 3, 3, 0, 2976, 3026, 0.0, 44.3, 1.4, 4.40, 0.22, 0, 41141, 0, 684
190.79, 15.20, 0.00, -2.59, 1.61, 0.98, 3, 3, 0, 2953, 2851, 0.0, 41.2, 1.4, 3.57, -0.12, 0, 46899, 0, 136
190.82, 15.17, 0.00, -4.32, 3.20, 1.13, 3, 3, 0, 2910, 2975, 0.0, 43.1, 1.4, 3.67, -0.18, 0, 46773, 0, 84
190.84, 15.09, 0.00, -3.84, 1.59, 2.25, 3, 3, 0, 2933, 2879, 0.0, 41.6, 1.4, 4.44, -0.69, 0, 46839, 0, 193
190.85, 15.15, 0.00, -3.84, 1.91, 1.93, 3, 3, 0, 2910, 2919, 0.0, 41.9, 1.4, 3.76, -0.72, 0, 45349, 0, 381
190.88, 15.14, 0.00, -0.62, 3.20, -2.57, 3, 3, 0, 2890, 2949, 0.0, 42.7, 0.0, 3.59, 0.28, 0, 41057, 0, 892
190.90, 15.15, 0.00, -2.71, 5.29, -2.57, 3, 1, 0, 2910, 3038, 0.0, 44.7, 1.4, 4.41, 0.11, 0, 38699, 0, 1077
190.95, 15.20, 0.00, -2.59, 3.86, -1.27, 3, 3, 0, 2933, 2964, 0.0, 43.5, 1.4, 4.25, 0.22, 0, 41099, 0, 855
190.95, 15.20, 0.00, -2.47, 2.87, -0.40, 3, 3, 0, 2933, 2914, 0.0, 42.3, 1.4, 3.50, 0.05, 0, 41099, 0, 723
190.96, 15.20, 0.00, -0.34, 2.25, -1.91, 3, 3, 0, 2910, 2840, 0.0, 41.2, 1.4, 3.70, -0.34, 0, 41077, 0, 958
190.98, 15.14, 0.00, -0.50, 2.73, -2.23, 3, 1, 0, 2890, 2881, 0.0, 41.6, 1.4, 3.04, -0.14, 0, 32963, 0, 1269
191.01, 15.14, 0.00, 3.20, 0.00, -3.20, 3, 5, 0, 2869, 2890, 0.0, 41.9, 0.0, 3.18, -0.10, 0, 20596, 0, 566
191.03, 15.14, 0.00, 2.91, -3.54, 0.62, 3, 4, 0, 2828, 2886, 0.0, 42.3, 1.4, 3.89, 0.63, 0, 9613, 0, -751
191.04, 15.14, 0.00, -0.60, -3.24, 3.84, 3, 6, 0, 2869, 2988, 0.0, 43.5, 1.4, 3.99, -0.18, 0, 64287, 0, -1346
191.07, 15.14, 0.00, -3.28, -0.68, 3.96, 3, 2, 0, 2869, 2905, 0.0, 42.3, 1.4, 4.00, -0.17, 0, 56172, 0, -877
191.09, 15.15, 0.00, -4.88, -0.26, 5.15, 3, 2, 0, 2910, 3080, 0.0, 45.5, 1.4, 5.02, 0.14, 0, 54848, 0, -744
191.10, 15.15, 0.00, -2.31, -2.11, 4.42, 3, 2, 0, 2953, 2951, 0.0, 43.5, 1.4, 4.48, 0.40, 0, 59267, 0, -1160
191.12, 15.14, 0.00, 0.38, -3.30, 2.91, 3, 6, 0, 2976, 2969, 0.0, 43.1, 1.4, 4.39, -0.52, 0, 363, 0, -1329
191.13, 15.15, 0.00, 1.95, -3.40, 1.45, 3, 4, 0, 2953, 2906, 0.0, 41.9, 1.4, 3.60, 0.09, 0, 8351, 0, -1021
191.17, 15.15, 0.00, 1.19, -3.16, 1.97, 3, 4, 0, 2910, 2914, 0.0, 41.9, 0.0, 3.30, -0.05, 0, 8309, 0, -1025
191.18, 15.09, 0.00, 2.27, -5.17, 2.89, 3, 6, 0, 2890, 2935, 0.0, 42.3, 1.4, 3.17, 0.01, 0, 1609, 0, -1299
191.21, 15.14, 0.00, -3.46, -0.98, 4.44, 3, 2, 0, 2869, 2912, 0.0, 42.3, 1.4, 3.91, -0.33, 0, 57576, 0, -1075
191.23, 15.20, 0.00, -2.99, 3.24, -0.24, 3, 3, 0, 2869, 2895, 0.0, 42.3, 0.0, 3.83, 0.51, 0, 48057, 0, 87
191.24, 15.22, 0.00, -3.88, 4.18, -0.30, 3, 3, 0, 2869, 2873, 0.0, 41.9, 1.4, 3.53, 0.23, 0, 41037, 0, 934
191.27, 15.12, 0.00, 0.76, 3.20, -3.96, 3, 1, 0, 2869, 2996, 0.0, 44.3, 1.4, 4.35, 0.14, 0, 32923, 0, 1298
191.29, 15.14, 0.00, -0.66, 4.34, -3.68, 3, 1, 0, 2933, 2964, 0.0, 43.5, 1.4, 4.64, 0.00, 0, 33047, 0, 1293
191.31, 15.15, 0.00, -2.63, 5.17, -2.53, 3, 1, 0, 2976, 3059, 0.0, 45.1, 1.4, 4.46, 0.29, 0, 38955, 0, 1082
191.32, 15.14, 0.00, -4.64, 2.55, 2.09, 3, 3, 0, 2976, 2954, 0.0, 43.5, 1.4, 4.02, 0.13, 0, 46965, 0, 163
191.35, 15.14, 0.00, -3.20, 2.55, 0.64, 3, 2, 0, 2976, 2948, 0.0, 43.1, 1.4, 3.77, -0.04, 0, 52064, 0, -337
191.37, 15.14, 0.00, -2.99, -0.64, 3.64, 3, 2, 0, 2953, 2963, 0.0, 43.1, 1.4, 3.65, -0.02, 0, 56377, 0, -950
191.40, 15.15, 0.00, -2.07, -1.47, 3.54, 3, 2, 0, 2933, 2865, 0.0, 41.6, 1.4, 3.52, -0.01, 0, 56327, 0, -1003
191.42, 15.07, 0.00, -3.52, 1.27, 2.25, 3, 2, 0, 2910, 2921, 0.0, 42.3, 1.4, 3.37, -0.01, 0, 52000, 0, -568
191.43, 15.07, 0.00, -4.42, 3.76, 0.66, 3, 3, 0, 2890, 2995, 0.0, 43.5, 1.4, 3.79, -0.29, 0, 45299, 0, 282
191.46, 15.14, 0.00, -1.15, 4.42, -3.28, 3, 3, 0, 2890, 2985, 0.0, 43.9, 1.4, 4.36, 0.18, 0, 41057, 0, 960
191.49, 15.12, 0.00, -1.71, 4.42, -2.71, 3, 3, 0, 2933, 2942, 0.0, 43.9, 1.4, 5.26, 0.04, 0, 41099, 0, 960
191.49, 15.15, 0.00, -4.00, 4.16, -0.16, 3, 3, 0, 2976, 3052, 0.0, 45.5, 1.4, 4.64, 0.62, 0, 45509, 0, 373
191.51, 15.12, 0.00, -3.12, -0.68, 3.80, 3, 2, 0, 2998, 2977, 0.0, 44.3, 1.4, 4.76, 0.58, 0, 57954, 0, -1001
191.52, 15.09, 0.00, 1.79, -4.36, 2.57, 3, 4, 0, 3020, 3017, 0.0, 44.7, 1.4, 3.94, 0.41, 0, 8417, 0, -984
191.56, 15.15, 0.00, 4.16, -2.57, -1.59, 3, 5, 0, 3020, 3089, 0.0, 45.9, 1.4, 4.22, 0.51, 0, 19340, 0, 430
191.59, 15.15, 0.00, -0.22, 4.08, -3.86, 3, 1, 0, 3020, 3082, 0.0, 46.3, 1.4, 4.65, 0.63, 0, 34697, 0, 1260
191.60, 15.09, 0.00, -3.84, -1.47, 5.31, 3, 2, 0, 3090, 3138, 0.0, 47.0, 2.8, 5.53, 0.24, 0, 58224, 0, -1100
191.62, 15.09, 0.00, 2.91, 1.91, -4.82, 3, 5, 0, 3137, 3101, 0.0, 45.5, 2.8, 4.92, -0.46, 0, 24059, 0, 932
191.63, 15.15, 0.00, -3.64, -1.15, 4.78, 3, 2, 0, 3137, 3180, 0.0, 45.9, 1.4, 4.17, -0.43, 0, 55292, 0, -840
191.65, 15.14, 0.00, 4.32, -0.64, -3.68, 3, 4, 0, 3114, 3027, 0.0, 43.5, 1.4, 3.87, -0.07, 0, 16129, 0, -239
191.66, 15.09, 0.00, -1.27, 2.87, -1.61, 3, 1, 0, 3043, 2977, 0.0, 42.7, 1.4, 3.12, -0.30, 0, 34752, 0, 1298
191.70, 15.09, 0.00, -4.14, 3.66, 0.48, 3, 3, 0, 2998, 3047, 0.0, 44.3, 1.4, 3.82, 0.07, 0, 45564, 0, 199
191.73, 15.09, 0.00, -3.02, -1.47, 4.48, 3, 2, 0, 2998, 2999, 0.0, 44.3, 1.4, 4.31, 0.37, 0, 57954, 0, -1058
191.77, 15.14, 0.00, 1.27, -5.15, 3.88, 3, 6, 0, 2998, 3109, 0.0, 46.3, 2.8, 4.56, 0.38, 0, 4808, 0, -1241
191.77, 15.14, 0.00, 4.16, 1.61, -5.77, 3, 5, 0, 3043, 3096, 0.0, 45.9, 2.8, 5.45, -0.19, 0, 23829, 0, 1005
191.79, 15.15, 0.00, -5.17, 1.93, 3.24, 3, 2, 0, 3114, 3124, 0.0, 46.3, 2.8, 5.38, 0.11, 0, 52200, 0, -319
191.81, 15.09, 0.00, 4.80, -1.45, -3.36, 3, 4, 0, 3114, 3110, 0.0, 45.9, 1.4, 5.14, -0.15, 0, 16129, 0, -43
191.84, 15.04, 0.00, -6.13, 4.90, 1.23, 3, 3, 0, 3137, 3220, 0.0, 47.4, 1.4, 4.47, -0.02, 0, 45904, 0, 178
191.85, 15.10, 0.00, 6.41, -2.71, -3.70, 3, 4, 0, 3137, 3180, 0.0, 47.0, 2.8, 5.53, -0.07, 0, 14671, 0, -211
191.87, 15.06, 0.00, -4.32, 2.23, 2.09, 3, 2, 0, 3164, 3199, 0.0, 47.0, 2.8, 4.92, -0.20, 0, 52248, 0, -373
191.88, 15.06, 0.00, 3.96, 2.23, -6.19, 3, 5, 0, 3164, 3208, 0.0, 47.4, 2.8, 5.27, -0.08, 0, 24124, 0, 915
191.90, 15.06, 0.00, 3.48, -6.77, 3.30, 3, 6, 0, 3239, 3290, 0.0, 48.6, 2.8, 5.92, -0.28, 0, 4049, 0, -1174
191.93, 15.15, 0.00, -3.44, 1.99, 1.45, 3, 2, 0, 3239, 3210, 0.0, 47.0, 1.4, 4.81, -0.17, 0, 52322, 0, -428
191.95, 15.09, 0.00, -0.16, 4.66, -4.50, 3, 1, 0, 3213, 3264, 0.0, 47.8, 2.8, 4.21, 0.52, 0, 32023, 0, 1252
191.98, 15.09, 0.00, 3.56, -2.27, -1.29, 3, 4, 0, 3213, 3187, 0.0, 46.6, 2.8, 4.63, 0.02, 0, 11749, 0, -717
191.99, 15.02, 0.00, -2.87, 0.94, 1.93, 3, 2, 0, 3188, 3215, 0.0, 46.6, 1.4, 4.29, -0.09, 0, 53832, 0, -608
192.01, 15.15, 0.00, 2.21, 3.22, -5.43, 3, 1, 0, 3188, 3216, 0.0, 47.4, 2.8, 5.30, -0.04, 0, 30427, 0, 1203
192.02, 15.13, 0.00, 1.53, -4.12, 2.59, 3, 6, 0, 3188, 3208, 0.0, 47.0, 1.4, 4.91, 0.05, 0, 5459, 0, -1199
192.05, 15.14, 0.00, -7.90, 2.73, 5.17, 3, 2, 0, 3239, 3367, 0.0, 50.2, 2.8, 5.22, 0.53, 0, 52322, 0, -366
192.07, 15.15, 0.00, -1.51, 4.16, -2.65, 3, 1, 0, 3239, 3215, 0.0, 47.4, 2.8, 5.32, -0.14, 0, 35232, 0, 1195
192.10, 15.15, 0.00, 3.96, -0.98, -2.97, 3, 5, 0, 3239, 3222, 0.0, 47.0, 1.4, 4.97, -0.56, 0, 19554, 0, 464
192.12, 15.09, 0.00, -1.47, -2.17, 3.64, 3, 6, 0, 3213, 3165, 0.0, 45.9, 1.4, 4.21, -0.51, 0, 63219, 0, -1305
192.12, 15.15, 0.00, 0.34, 3.28, -3.62, 3, 1, 0, 3164, 3215, 0.0, 46.6, 1.4, 4.03, -0.04, 0, 35047, 0, 1252
192.13, 15.09, 0.00, 0.98, -3.88, 2.89, 3, 6, 0, 3137, 3185, 0.0, 46.6, 1.4, 4.39, 0.18, 0, 3749, 0, -1198
192.18, 15.04, 0.00, -5.05, 5.93, -0.88, 3, 3, 0, 3164, 3283, 0.0, 49.0, 2.8, 5.42, 0.14, 0, 41325, 0, 801
192.20, 15.07, 0.00, 5.09, -0.74, -4.34, 3, 5, 0, 3239, 3292, 0.0, 49.4, 2.8, 6.13, 0.04, 0, 21139, 0, 728
192.24, 15.14, 0.00, -0.66, -3.86, 4.52, 3, 6, 0, 3292, 3339, 0.0, 49.0, 2.8, 5.16, -0.35, 0, 64908, 0, -1347
192.26, 15.15, 0.00, -3.88, 0.00, 3.88, 3, 2, 0, 3292, 3250, 0.0, 47.0, 2.8, 4.86, -0.66, 0, 53985, 0, -599
192.27, 15.14, 0.00, -1.23, 3.86, -2.63, 3, 1, 0, 3239, 3262, 0.0, 47.0, 1.4, 3.91, -0.14, 0, 38402, 0, 1139
192.29, 15.14, 0.00, 4.88, -1.45, -3.44, 3, 5, 0, 3213, 3259, 0.0, 47.8, 2.8, 4.80, 0.28, 0, 19528, 0, 267
192.32, 15.07, 0.00, -1.35, -1.15, 2.49, 3, 6, 0, 3239, 3173, 0.0, 46.3, 1.4, 4.84, 0.03, 0, 63245, 0, -1327
192.34, 15.09, 0.00, -2.39, 3.52, -1.13, 3, 3, 0, 3213, 3275, 0.0, 47.8, 1.4, 4.46, -0.16, 0, 42945, 0, 528
192.35, 15.14, 0.00, 3.60, 0.56, -4.16, 3, 5, 0, 3213, 3125, 0.0, 45.5, 1.4, 4.23, -0.10, 0, 21100, 0, 622
192.38, 15.09, 0.00, -4.04, -0.32, 4.36, 3, 2, 0, 3164, 3255, 0.0, 47.4, 1.4, 4.06, -0.11, 0, 56892, 0, -1041
192.40, 15.14, 0.00, 3.04, 1.77, -4.80, 3, 5, 0, 3164, 3144, 0.0, 45.9, 1.4, 4.36, -0.14, 0, 25672, 0, 1111
192.41, 15.09, 0.00, -3.82, -1.65, 5.47, 3, 2, 0, 3164, 3282, 0.0, 48.2, 1.4, 4.72, 0.20, 0, 59988, 0, -1261
192.43, 15.14, 0.00, 0.30, 4.18, -4.48, 3, 1, 0, 3164, 3188, 0.0, 47.0, 2.8, 5.18, 0.23, 0, 31951, 0, 1221
192.46, 15.14, 0.00, 2.81, -3.46, 0.64, 3, 4, 0, 3188, 3083, 0.0, 44.7, 1.4, 4.62, -0.47, 0, 8581, 0, -967
192.48, 15.14, 0.00, -2.75, 3.86, -1.11, 3, 3, 0, 3137, 3172, 0.0, 45.5, 1.4, 3.56, -0.39, 0, 41299, 0, 765
192.49, 15.04, 0.00, 1.47, -4.94, 3.48, 3, 6, 0, 3114, 3111, 0.0, 45.1, 1.4, 4.18, -0.27, 0, 2159, 0, -1288
192.51, 15.09, 0.00, 3.20, 1.61, -4.80, 3, 5, 0, 3090, 3101, 0.0, 45.1, 1.4, 4.03, -0.08, 0, 25456, 0, 1098
192.54, 15.09, 0.00, -6.65, 6.03, 0.62, 3, 3, 0, 3090, 3271, 0.0, 49.0, 1.4, 5.37, 0.32, 0, 48813, 0, -44
192.55, 15.14, 0.00, 5.25, -2.33, -2.91, 3, 5, 0, 3164, 3187, 0.0, 47.8, 1.4, 5.57, 0.83, 0, 19480, 0, 251
192.59, 15.18, 0.00, -3.30, -1.23, 4.52, 3, 2, 0, 3213, 3216, 0.0, 47.8, 2.8, 5.57, -0.19, 0, 60156, 0, -1195
192.60, 15.14, 0.00, -2.11, 3.70, -1.59, 3, 3, 0, 3213, 3171, 0.0, 46.3, 1.4, 4.52, -0.12, 0, 41373, 0, 882
192.63, 15.14, 0.00, 2.95, -1.85, -1.11, 3, 4, 0, 3164, 3068, 0.0, 44.3, 1.4, 3.36, 0.08, 0, 11653, 0, -642
192.65, 15.07, 0.00, -1.75, 3.44, -1.69, 3, 3, 0, 3114, 3143, 0.0, 45.5, 1.4, 3.98, -0.25, 0, 41277, 0, 791
192.68, 15.13, 0.00, 1.27, -4.50, 3.24, 3, 6, 0, 3114, 3212, 0.0, 47.0, 1.4, 4.36, 0.07, 0, 3683, 0, -1232
192.68, 15.07, 0.00, 0.02, 3.04, -3.06, 3, 1, 0, 3114, 3122, 0.0, 45.5, 1.4, 4.38, -0.17, 0, 33403, 0, 1255
192.69, 15.15, 0.00, -2.01, -1.23, 3.24, 3, 6, 0, 3090, 3125, 0.0, 45.5, 1.4, 4.21, 0.31, 0, 63099, 0, -1263
192.73, 15.14, 0.00, 3.84, 0.32, -4.16, 3, 5, 0, 3090, 3090, 0.0, 45.5, 1.4, 4.47, 0.23, 0, 23944, 0, 907
192.74, 15.07, 0.00, -6.41, 1.91, 4.50, 3, 2, 0, 3114, 3232, 0.0, 47.8, 1.4, 4.59, 0.23, 0, 52200, 0, -483
192.76, 15.15, 0.00, 5.71, -2.51, -3.20, 3, 4, 0, 3137, 3139, 0.0, 46.3, 1.4, 4.82, 0.04, 0, 16206, 0, 50
192.77, 15.09, 0.00, -6.93, 2.49, 4.44, 3, 3, 0, 3137, 3114, 0.0, 46.3, 2.8, 5.31, 0.00, 0, 48974, 0, -69
192.80, 15.12, 0.00, 4.84, -1.63, -3.22, 3, 4, 0, 3137, 3125, 0.0, 45.9, 1.4, 4.32, -0.03, 0, 17741, 0, 39
192.82, 15.09, 0.00, -3.36, 1.91, 1.45, 3, 3, 0, 3090, 3026, 0.0, 43.5, 1.4, 3.46, -0.24, 0, 45789, 0, 291
192.83, 15.14, 0.00, -0.14, -3.40, 3.54, 3, 6, 0, 3043, 3012, 0.0, 43.5, 1.4, 3.13, -0.13, 0, 63053, 0, -1270
192.85, 15.20, 0.00, 1.09, -3.04, 1.95, 3, 6, 0, 2998, 2882, 0.0, 41.6, 1.4, 3.33, -0.01, 0, 4808, 0, -1223
192.88, 15.15, 0.00, 0.82, -2.43, 1.61, 3, 6, 0, 2910, 2761, 0.0, 39.2, 1.4, 3.02, -0.81, 0, 3083, 0, -1192
192.91, 15.18, 0.00, -2.91, -1.93, 4.84, 3, 2, 0, 2849, 2891, 0.0, 41.6, 1.4, 2.91, -0.52, 0, 57516, 0, -1068
192.96, 15.09, 0.00, -1.83, 2.87, -1.05, 3, 3, 0, 2808, 2802, 0.0, 40.4, 1.4, 3.22, -0.05, 0, 40977, 0, 892
192.96, 15.02, 0.00, 5.25, 0.70, -5.95, 3, 5, 0, 2849, 3003, 0.0, 44.7, 1.4, 4.61, -0.03, 0, 23354, 0, 862
192.96, 15.06, 0.00, 5.69, -2.27, -3.42, 3, 5, 0, 2890, 2968, 0.0, 44.7, 1.4, 4.95, 0.48, 0, 19212, 0, 285
192.98, 15.09, 0.00, 3.88, -1.95, -1.93, 3, 5, 0, 2953, 3032, 0.0, 45.5, 1.4, 5.30, 0.13, 0, 19274, 0, 574
193.01, 15.14, 0.00, 1.75, 2.17, -3.92, 3, 1, 0, 3020, 3069, 0.0, 46.3, 1.4, 5.01, 0.67, 0, 31741, 0, 1331
193.04, 15.15, 0.00, -6.45, 2.89, 3.56, 3, 2, 0, 3065, 3159, 0.0, 47.8, 2.8, 5.75, 0.51, 0, 52152, 0, -285
193.05, 15.14, 0.00, 6.97, -2.55, -4.42, 3, 4, 0, 3164, 3263, 0.0, 49.4, 2.8, 6.52, 0.13, 0, 17845, 0, 50
193.07, 15.14, 0.00, -1.79, -1.77, 3.56, 3, 6, 0, 3213, 3169, 0.0, 47.0, 2.8, 5.66, -0.11, 0, 63219, 0, -1323
193.08, 15.14, 0.00, -2.27, 2.25, 0.02, 3, 3, 0, 3188, 3153, 0.0, 45.5, 1.4, 4.20, -0.51, 0, 44469, 0, 573
193.12, 15.15, 0.00, 3.52, -1.79, -1.73, 3, 4, 0, 3164, 3056, 0.0, 43.9, 1.4, 3.58, -0.20, 0, 13201, 0, -300
193.13, 15.07, 0.00, -3.60, 4.32, -0.72, 3, 3, 0, 3090, 3144, 0.0, 45.5, 1.4, 3.54, -0.11, 0, 41253, 0, 817
193.15, 15.14, 0.00, -0.98, -1.61, 2.59, 3, 2, 0, 3065, 2984, 0.0, 42.7, 1.4, 3.35, -0.32, 0, 61152, 0, -1210
193.16, 15.09, 0.00, 2.81, -3.24, 0.42, 3, 4, 0, 3020, 3053, 0.0, 44.3, 1.4, 3.33, 0.41, 0, 9895, 0, -711
193.18, 15.06, 0.00, 3.40, -1.63, -1.77, 3, 5, 0, 2998, 3076, 0.0, 45.5, 1.4, 4.40, 0.45, 0, 20785, 0, 611
193.19, 15.07, 0.00, -4.00, 6.89, -2.89, 3, 1, 0, 3020, 3109, 0.0, 46.6, 2.8, 4.51, 0.92, 0, 37653, 0, 1068
193.22, 15.20, 0.00, -2.17, -3.80, 5.97, 3, 2, 0, 3090, 3178, 0.0, 47.4, 2.8, 5.47, 0.02, 0, 61248, 0, -1182
193.24, 15.09, 0.00, 2.43, 1.43, -3.86, 3, 5, 0, 3114, 3055, 0.0, 44.7, 1.4, 5.25, -0.40, 0, 25528, 0, 1036
193.27, 15.09, 0.00, -3.36, 0.14, 3.22, 3, 2, 0, 3090, 3089, 0.0, 44.7, 1.4, 3.87, -0.26, 0, 55200, 0, -633
193.29, 15.06, 0.00, 3.40, -3.24, -0.16, 3, 4, 0, 3065, 3054, 0.0, 44.3, 1.4, 3.74, 0.16, 0, 9961, 0, -862
193.30, 15.14, 0.00, 2.27, 2.55, -4.82, 3, 1, 0, 3065, 3109, 0.0, 45.5, 1.4, 4.16, 0.18, 0, 30307, 0, 1224
193.35, 15.18, 0.00, -5.17, 1.93, 3.24, 3, 2, 0, 3065, 3103, 0.0, 45.5, 1.4, 4.22, 0.35, 0, 52152, 0, -264
193.35, 15.14, 0.00, 1.39, -4.58, 3.20, 3, 6, 0, 3065, 3061, 0.0, 44.7, 1.4, 4.50, 0.03, 0, 3539, 0, -1198
193.38, 15.08, 0.00, 3.72, 1.59, -5.31, 3, 5, 0, 3065, 3157, 0.0, 46.6, 1.4, 4.55, 0.26, 0, 25384, 0, 1034
193.40, 15.09, 0.00, -4.96, 0.14, 4.82, 3, 2, 0, 3090, 3221, 0.0, 48.6, 2.8, 6.06, 0.52, 0, 55200, 0, -624
193.41, 15.06, 0.00, 0.66, 4.80, -5.47, 3, 1, 0, 3213, 3278, 0.0, 49.4, 2.8, 5.58, 0.70, 0, 32023, 0, 1260
193.43, 15.15, 0.00, 4.96, -2.63, -2.33, 3, 4, 0, 3239, 3194, 0.0, 47.0, 2.8, 5.37, -0.35, 0, 16556, 0, -57
193.46, 15.08, 0.00, -0.94, -0.98, 1.93, 3, 6, 0, 3213, 3131, 0.0, 45.1, 2.8, 3.80, -0.54, 0, 64791, 0, -1364
193.47, 15.09, 0.00, -2.91, 4.90, -1.99, 3, 1, 0, 3164, 3207, 0.0, 45.9, 1.4, 3.80, -0.73, 0, 38143, 0, 1044
193.49, 15.06, 0.00, 2.35, -3.40, 1.05, 3, 6, 0, 3114, 3002, 0.0, 42.7, 1.4, 3.24, -0.71, 0, 2159, 0, -1238
193.51, 15.15, 0.00, 3.80, -0.34, -3.46, 3, 5, 0, 3043, 3087, 0.0, 44.3, 1.4, 3.09, -0.07, 0, 19362, 0, 575
193.54, 15.14, 0.00, 0.62, 2.25, -2.87, 3, 1, 0, 2998, 3026, 0.0, 44.3, 1.4, 3.84, 0.37, 0, 33175, 0, 1275
193.55, 15.09, 0.00, -4.32, 3.68, 0.64, 3, 3, 0, 3020, 3060, 0.0, 45.1, 1.4, 4.17, 0.13, 0, 45619, 0, 197
193.60, 15.14, 0.00, -3.08, -0.96, 4.04, 3, 2, 0, 3020, 3047, 0.0, 45.1, 1.4, 4.28, 0.53, 0, 59498, 0, -1213
193.60, 15.09, 0.00, 1.75, -3.54, 1.79, 3, 4, 0, 3020, 3068, 0.0, 45.9, 1.4, 4.45, 0.84, 0, 9895, 0, -701
193.61, 15.14, 0.00, 1.59, 3.06, -4.64, 3, 1, 0, 3065, 3074, 0.0, 45.5, 2.8, 4.79, -0.12, 0, 30307, 0, 1248
193.65, 15.12, 0.00, -4.16, 1.59, 2.57, 3, 2, 0, 3090, 3125, 0.0, 45.9, 1.4, 4.85, 0.09, 0, 53688, 0, -557
193.66, 15.14, 0.00, 3.24, -1.97, -1.27, 3, 4, 0, 3065, 2998, 0.0, 43.5, 1.4, 3.48, -0.02, 0, 11461, 0, -732
193.68, 15.07, 0.00, 2.75, 0.78, -3.54, 3, 5, 0, 3020, 2998, 0.0, 43.5, 1.4, 3.68, 0.13, 0, 26730, 0, 1189
193.69, 15.15, 0.00, -2.23, 4.96, -2.73, 3, 1, 0, 2998, 3115, 0.0, 45.9, 1.4, 4.08, 0.15, 0, 39043, 0, 1094
193.72, 15.15, 0.00, -5.29, -1.23, 6.51, 3, 2, 0, 3043, 3167, 0.0, 47.4, 2.8, 5.45, 0.75, 0, 55108, 0, -756
193.74, 15.09, 0.00, 5.65, -1.15, -4.50, 3, 4, 0, 3114, 3133, 0.0, 46.6, 2.8, 5.95, -0.11, 0, 17653, 0, -9
193.77, 15.15, 0.00, -4.32, 2.23, 2.09, 3, 2, 0, 3164, 3236, 0.0, 47.8, 2.8, 5.58, 0.03, 0, 52248, 0, -584
193.79, 15.09, 0.00, 3.20, 2.41, -5.61, 3, 5, 0, 3188, 3241, 0.0, 47.4, 2.8, 4.79, -0.29, 0, 25744, 0, 1146
193.80, 15.19, 0.00, -1.07, -1.59, 2.65, 3, 6, 0, 3188, 3195, 0.0, 46.6, 1.4, 4.77, -0.39, 0, 64755, 0, -1376
193.83, 15.12, 0.00, -1.11, 3.68, -2.57, 3, 1, 0, 3164, 3091, 0.0, 44.7, 1.4, 4.20, -0.36, 0, 35047, 0, 1286
193.86, 15.09, 0.00, -0.30, -2.59, 2.89, 3, 6, 0, 3114, 3145, 0.0, 45.5, 1.4, 3.65, -0.10, 0, 64647, 0, -1326
193.86, 15.09, 0.00, 2.59, 0.20, -2.79, 3, 5, 0, 3090, 3123, 0.0, 45.5, 1.4, 4.20, 0.03, 0, 22432, 0, 815
193.88, 15.09, 0.00, -4.96, 4.32, 0.64, 3, 3, 0, 3065, 3087, 0.0, 45.1, 1.4, 3.96, 0.04, 0, 42729, 0, 574
193.90, 15.12, 0.00, -0.74, -4.82, 5.57, 3, 6, 0, 3065, 3150, 0.0, 46.6, 2.8, 5.05, 0.27, 0, 63075, 0, -1307
193.91, 15.13, 0.00, 3.98, 2.25, -6.23, 3, 5, 0, 3114, 3109, 0.0, 45.9, 2.8, 5.07, -0.37, 0, 24004, 0, 971
193.94, 15.15, 0.00, -2.39, 1.35, 1.05, 3, 2, 0, 3114, 3040, 0.0, 44.3, 1.4, 4.07, -0.10, 0, 52200, 0, -327
193.96, 15.09, 0.00, 0.56, -3.40, 2.83, 3, 4, 0, 3043, 3065, 0.0, 44.3, 1.4, 3.55, -0.11, 0, 8439, 0, -963
193.97, 15.14, 0.00, 2.87, -0.16, -2.71, 3, 5, 0, 3020, 2972, 0.0, 43.1, 1.4, 3.70, -0.08, 0, 19340, 0, 554
193.99, 15.13, 0.00, 2.91, 0.60, -3.52, 3, 1, 0, 2998, 3013, 0.0, 43.9, 1.4, 3.76, 0.39, 0, 30241, 0, 1240
